,Country/Region,date,confirmed,deaths,recovered
669,Madagascar,2020-01-25,0,0,0
670,Malawi,2020-01-25,0,0,0
671,Malaysia,2020-01-25,3,0,0
672,Maldives,2020-01-25,0,0,0
673,Mali,2020-01-25,0,0,0
674,Malta,2020-01-25,0,0,0
675,Mauritania,2020-01-25,0,0,0
676,Mauritius,2020-01-25,0,0,0
677,Mexico,2020-01-25,0,0,0
678,Moldova,2020-01-25,0,0,0
679,Monaco,2020-01-25,0,0,0
680,Mongolia,2020-01-25,0,0,0
681,Montenegro,2020-01-25,0,0,0
682,Morocco,2020-01-25,0,0,0
683,Mozambique,2020-01-25,0,0,0
684,Namibia,2020-01-25,0,0,0
685,Nepal,2020-01-25,1,0,0
686,Netherlands,2020-01-25,0,0,0
687,New Zealand,2020-01-25,0,0,0
688,Nicaragua,2020-01-25,0,0,0
689,Niger,2020-01-25,0,0,0
690,Nigeria,2020-01-25,0,0,0
691,North Macedonia,2020-01-25,0,0,0
692,Norway,2020-01-25,0,0,0
693,Oman,2020-01-25,0,0,0
694,Pakistan,2020-01-25,0,0,0
695,Panama,2020-01-25,0,0,0
696,Papua New Guinea,2020-01-25,0,0,0
697,Paraguay,2020-01-25,0,0,0
698,Peru,2020-01-25,0,0,0
699,Philippines,2020-01-25,0,0,0
700,Poland,2020-01-25,0,0,0
701,Portugal,2020-01-25,0,0,0
702,Qatar,2020-01-25,0,0,0
703,Romania,2020-01-25,0,0,0
704,Russia,2020-01-25,0,0,0
705,Rwanda,2020-01-25,0,0,0
706,Saint Kitts and Nevis,2020-01-25,0,0,0
707,Saint Lucia,2020-01-25,0,0,0
708,Saint Vincent and the Grenadines,2020-01-25,0,0,0
709,San Marino,2020-01-25,0,0,0
710,Sao Tome and Principe,2020-01-25,0,0,0
711,Saudi Arabia,2020-01-25,0,0,0
712,Senegal,2020-01-25,0,0,0
713,Serbia,2020-01-25,0,0,0
714,Seychelles,2020-01-25,0,0,0
715,Sierra Leone,2020-01-25,0,0,0
716,Singapore,2020-01-25,3,0,0
717,Slovakia,2020-01-25,0,0,0
718,Slovenia,2020-01-25,0,0,0
719,Somalia,2020-01-25,0,0,0
720,South Africa,2020-01-25,0,0,0
721,South Sudan,2020-01-25,0,0,0
722,Spain,2020-01-25,0,0,0
723,Sri Lanka,2020-01-25,0,0,0
724,Sudan,2020-01-25,0,0,0
725,Suriname,2020-01-25,0,0,0
726,Sweden,2020-01-25,0,0,0
727,Switzerland,2020-01-25,0,0,0
728,Syria,2020-01-25,0,0,0
729,Taiwan*,2020-01-25,3,0,0
730,Tajikistan,2020-01-25,0,0,0
731,Tanzania,2020-01-25,0,0,0
732,Thailand,2020-01-25,7,0,0
733,Timor-Leste,2020-01-25,0,0,0
734,Togo,2020-01-25,0,0,0
735,Trinidad and Tobago,2020-01-25,0,0,0
736,Tunisia,2020-01-25,0,0,0
737,Turkey,2020-01-25,0,0,0
738,US,2020-01-25,2,0,0
739,Uganda,2020-01-25,0,0,0
740,Ukraine,2020-01-25,0,0,0
741,United Arab Emirates,2020-01-25,0,0,0
742,United Kingdom,2020-01-25,0,0,0
743,Uruguay,2020-01-25,0,0,0
744,Uzbekistan,2020-01-25,0,0,0
745,Venezuela,2020-01-25,0,0,0
746,Vietnam,2020-01-25,2,0,0
747,West Bank and Gaza,2020-01-25,0,0,0
748,Western Sahara,2020-01-25,0,0,0
749,Yemen,2020-01-25,0,0,0
750,Zambia,2020-01-25,0,0,0
751,Zimbabwe,2020-01-25,0,0,0
752,Afghanistan,2020-01-26,0,0,0
753,Albania,2020-01-26,0,0,0
754,Algeria,2020-01-26,0,0,0
755,Andorra,2020-01-26,0,0,0
756,Angola,2020-01-26,0,0,0
757,Antigua and Barbuda,2020-01-26,0,0,0
758,Argentina,2020-01-26,0,0,0
759,Armenia,2020-01-26,0,0,0
760,Australia,2020-01-26,4,0,0
761,Austria,2020-01-26,0,0,0
762,Azerbaijan,2020-01-26,0,0,0
763,Bahamas,2020-01-26,0,0,0
764,Bahrain,2020-01-26,0,0,0
765,Bangladesh,2020-01-26,0,0,0
766,Barbados,2020-01-26,0,0,0
767,Belarus,2020-01-26,0,0,0
768,Belgium,2020-01-26,0,0,0
769,Belize,2020-01-26,0,0,0
770,Benin,2020-01-26,0,0,0
771,Bhutan,2020-01-26,0,0,0
772,Bolivia,2020-01-26,0,0,0
773,Bosnia and Herzegovina,2020-01-26,0,0,0
774,Botswana,2020-01-26,0,0,0
775,Brazil,2020-01-26,0,0,0
776,Brunei,2020-01-26,0,0,0
777,Bulgaria,2020-01-26,0,0,0
778,Burkina Faso,2020-01-26,0,0,0
779,Burma,2020-01-26,0,0,0
780,Burundi,2020-01-26,0,0,0
781,Cabo Verde,2020-01-26,0,0,0
782,Cambodia,2020-01-26,0,0,0
783,Cameroon,2020-01-26,0,0,0
784,Canada,2020-01-26,1,0,0
785,Central African Republic,2020-01-26,0,0,0
786,Chad,2020-01-26,0,0,0
787,Chile,2020-01-26,0,0,0
788,China,2020-01-26,2075,56,49
789,Colombia,2020-01-26,0,0,0
790,Comoros,2020-01-26,0,0,0
791,Congo (Brazzaville),2020-01-26,0,0,0
792,Congo (Kinshasa),2020-01-26,0,0,0
793,Costa Rica,2020-01-26,0,0,0
794,Cote d'Ivoire,2020-01-26,0,0,0
795,Croatia,2020-01-26,0,0,0
796,Cuba,2020-01-26,0,0,0
797,Cyprus,2020-01-26,0,0,0
798,Czechia,2020-01-26,0,0,0
799,Denmark,2020-01-26,0,0,0
800,Diamond Princess,2020-01-26,0,0,0
801,Djibouti,2020-01-26,0,0,0
802,Dominica,2020-01-26,0,0,0
803,Dominican Republic,2020-01-26,0,0,0
804,Ecuador,2020-01-26,0,0,0
805,Egypt,2020-01-26,0,0,0
806,El Salvador,2020-01-26,0,0,0
807,Equatorial Guinea,2020-01-26,0,0,0
808,Eritrea,2020-01-26,0,0,0
809,Estonia,2020-01-26,0,0,0
810,Eswatini,2020-01-26,0,0,0
811,Ethiopia,2020-01-26,0,0,0
812,Fiji,2020-01-26,0,0,0
813,Finland,2020-01-26,0,0,0
814,France,2020-01-26,3,0,0
815,Gabon,2020-01-26,0,0,0
816,Gambia,2020-01-26,0,0,0
817,Georgia,2020-01-26,0,0,0
818,Germany,2020-01-26,0,0,0
819,Ghana,2020-01-26,0,0,0
820,Greece,2020-01-26,0,0,0
821,Grenada,2020-01-26,0,0,0
822,Guatemala,2020-01-26,0,0,0
823,Guinea,2020-01-26,0,0,0
824,Guinea-Bissau,2020-01-26,0,0,0
825,Guyana,2020-01-26,0,0,0
826,Haiti,2020-01-26,0,0,0
827,Holy See,2020-01-26,0,0,0
828,Honduras,2020-01-26,0,0,0
829,Hungary,2020-01-26,0,0,0
830,Iceland,2020-01-26,0,0,0
831,India,2020-01-26,0,0,0
832,Indonesia,2020-01-26,0,0,0
833,Iran,2020-01-26,0,0,0
834,Iraq,2020-01-26,0,0,0
835,Ireland,2020-01-26,0,0,0
836,Israel,2020-01-26,0,0,0
837,Italy,2020-01-26,0,0,0
838,Jamaica,2020-01-26,0,0,0
839,Japan,2020-01-26,4,0,1
840,Jordan,2020-01-26,0,0,0
841,Kazakhstan,2020-01-26,0,0,0
842,Kenya,2020-01-26,0,0,0
843,"Korea, South",2020-01-26,3,0,0
844,Kosovo,2020-01-26,0,0,0
845,Kuwait,2020-01-26,0,0,0
846,Kyrgyzstan,2020-01-26,0,0,0
847,Laos,2020-01-26,0,0,0
848,Latvia,2020-01-26,0,0,0
849,Lebanon,2020-01-26,0,0,0
850,Lesotho,2020-01-26,0,0,0
851,Liberia,2020-01-26,0,0,0
852,Libya,2020-01-26,0,0,0
853,Liechtenstein,2020-01-26,0,0,0
854,Lithuania,2020-01-26,0,0,0
855,Luxembourg,2020-01-26,0,0,0
856,MS Zaandam,2020-01-26,0,0,0
857,Madagascar,2020-01-26,0,0,0
858,Malawi,2020-01-26,0,0,0
859,Malaysia,2020-01-26,4,0,0
860,Maldives,2020-01-26,0,0,0
861,Mali,2020-01-26,0,0,0
862,Malta,2020-01-26,0,0,0
863,Mauritania,2020-01-26,0,0,0
864,Mauritius,2020-01-26,0,0,0
865,Mexico,2020-01-26,0,0,0
866,Moldova,2020-01-26,0,0,0
867,Monaco,2020-01-26,0,0,0
868,Mongolia,2020-01-26,0,0,0
869,Montenegro,2020-01-26,0,0,0
870,Morocco,2020-01-26,0,0,0
871,Mozambique,2020-01-26,0,0,0
872,Namibia,2020-01-26,0,0,0
873,Nepal,2020-01-26,1,0,0
874,Netherlands,2020-01-26,0,0,0
875,New Zealand,2020-01-26,0,0,0
876,Nicaragua,2020-01-26,0,0,0
877,Niger,2020-01-26,0,0,0
878,Nigeria,2020-01-26,0,0,0
879,North Macedonia,2020-01-26,0,0,0
880,Norway,2020-01-26,0,0,0
881,Oman,2020-01-26,0,0,0
882,Pakistan,2020-01-26,0,0,0
883,Panama,2020-01-26,0,0,0
884,Papua New Guinea,2020-01-26,0,0,0
885,Paraguay,2020-01-26,0,0,0
886,Peru,2020-01-26,0,0,0
887,Philippines,2020-01-26,0,0,0
888,Poland,2020-01-26,0,0,0
889,Portugal,2020-01-26,0,0,0
890,Qatar,2020-01-26,0,0,0
891,Romania,2020-01-26,0,0,0
892,Russia,2020-01-26,0,0,0
893,Rwanda,2020-01-26,0,0,0
894,Saint Kitts and Nevis,2020-01-26,0,0,0
895,Saint Lucia,2020-01-26,0,0,0
896,Saint Vincent and the Grenadines,2020-01-26,0,0,0
897,San Marino,2020-01-26,0,0,0
898,Sao Tome and Principe,2020-01-26,0,0,0
899,Saudi Arabia,2020-01-26,0,0,0
900,Senegal,2020-01-26,0,0,0
901,Serbia,2020-01-26,0,0,0
902,Seychelles,2020-01-26,0,0,0
903,Sierra Leone,2020-01-26,0,0,0
904,Singapore,2020-01-26,4,0,0
905,Slovakia,2020-01-26,0,0,0
906,Slovenia,2020-01-26,0,0,0
907,Somalia,2020-01-26,0,0,0
908,South Africa,2020-01-26,0,0,0
909,South Sudan,2020-01-26,0,0,0
910,Spain,2020-01-26,0,0,0
911,Sri Lanka,2020-01-26,0,0,0
912,Sudan,2020-01-26,0,0,0
913,Suriname,2020-01-26,0,0,0
914,Sweden,2020-01-26,0,0,0
915,Switzerland,2020-01-26,0,0,0
916,Syria,2020-01-26,0,0,0
917,Taiwan*,2020-01-26,4,0,0
918,Tajikistan,2020-01-26,0,0,0
919,Tanzania,2020-01-26,0,0,0
920,Thailand,2020-01-26,8,0,2
921,Timor-Leste,2020-01-26,0,0,0
922,Togo,2020-01-26,0,0,0
923,Trinidad and Tobago,2020-01-26,0,0,0
924,Tunisia,2020-01-26,0,0,0
925,Turkey,2020-01-26,0,0,0
926,US,2020-01-26,5,0,0
927,Uganda,2020-01-26,0,0,0
928,Ukraine,2020-01-26,0,0,0
929,United Arab Emirates,2020-01-26,0,0,0
930,United Kingdom,2020-01-26,0,0,0
931,Uruguay,2020-01-26,0,0,0
932,Uzbekistan,2020-01-26,0,0,0
933,Venezuela,2020-01-26,0,0,0
934,Vietnam,2020-01-26,2,0,0
935,West Bank and Gaza,2020-01-26,0,0,0
936,Western Sahara,2020-01-26,0,0,0
937,Yemen,2020-01-26,0,0,0
938,Zambia,2020-01-26,0,0,0
939,Zimbabwe,2020-01-26,0,0,0
940,Afghanistan,2020-01-27,0,0,0
941,Albania,2020-01-27,0,0,0
942,Algeria,2020-01-27,0,0,0
943,Andorra,2020-01-27,0,0,0
944,Angola,2020-01-27,0,0,0
945,Antigua and Barbuda,2020-01-27,0,0,0
946,Argentina,2020-01-27,0,0,0
947,Armenia,2020-01-27,0,0,0
948,Australia,2020-01-27,5,0,0
949,Austria,2020-01-27,0,0,0
950,Azerbaijan,2020-01-27,0,0,0
951,Bahamas,2020-01-27,0,0,0
952,Bahrain,2020-01-27,0,0,0
953,Bangladesh,2020-01-27,0,0,0
954,Barbados,2020-01-27,0,0,0
955,Belarus,2020-01-27,0,0,0
956,Belgium,2020-01-27,0,0,0
957,Belize,2020-01-27,0,0,0
958,Benin,2020-01-27,0,0,0
959,Bhutan,2020-01-27,0,0,0
960,Bolivia,2020-01-27,0,0,0
961,Bosnia and Herzegovina,2020-01-27,0,0,0
962,Botswana,2020-01-27,0,0,0
963,Brazil,2020-01-27,0,0,0
964,Brunei,2020-01-27,0,0,0
965,Bulgaria,2020-01-27,0,0,0
966,Burkina Faso,2020-01-27,0,0,0
967,Burma,2020-01-27,0,0,0
968,Burundi,2020-01-27,0,0,0
969,Cabo Verde,2020-01-27,0,0,0
970,Cambodia,2020-01-27,1,0,0
971,Cameroon,2020-01-27,0,0,0
972,Canada,2020-01-27,1,0,0
973,Central African Republic,2020-01-27,0,0,0
974,Chad,2020-01-27,0,0,0
975,Chile,2020-01-27,0,0,0
976,China,2020-01-27,2877,82,58
977,Colombia,2020-01-27,0,0,0
978,Comoros,2020-01-27,0,0,0
979,Congo (Brazzaville),2020-01-27,0,0,0
980,Congo (Kinshasa),2020-01-27,0,0,0
981,Costa Rica,2020-01-27,0,0,0
982,Cote d'Ivoire,2020-01-27,0,0,0
983,Croatia,2020-01-27,0,0,0
984,Cuba,2020-01-27,0,0,0
985,Cyprus,2020-01-27,0,0,0
986,Czechia,2020-01-27,0,0,0
987,Denmark,2020-01-27,0,0,0
988,Diamond Princess,2020-01-27,0,0,0
989,Djibouti,2020-01-27,0,0,0
990,Dominica,2020-01-27,0,0,0
991,Dominican Republic,2020-01-27,0,0,0
992,Ecuador,2020-01-27,0,0,0
993,Egypt,2020-01-27,0,0,0
994,El Salvador,2020-01-27,0,0,0
995,Equatorial Guinea,2020-01-27,0,0,0
996,Eritrea,2020-01-27,0,0,0
997,Estonia,2020-01-27,0,0,0
998,Eswatini,2020-01-27,0,0,0
999,Ethiopia,2020-01-27,0,0,0
1000,Fiji,2020-01-27,0,0,0
1001,Finland,2020-01-27,0,0,0
1002,France,2020-01-27,3,0,0
1003,Gabon,2020-01-27,0,0,0
1004,Gambia,2020-01-27,0,0,0
1005,Georgia,2020-01-27,0,0,0
1006,Germany,2020-01-27,1,0,0
1007,Ghana,2020-01-27,0,0,0
1008,Greece,2020-01-27,0,0,0
1009,Grenada,2020-01-27,0,0,0
1010,Guatemala,2020-01-27,0,0,0
1011,Guinea,2020-01-27,0,0,0
1012,Guinea-Bissau,2020-01-27,0,0,0
1013,Guyana,2020-01-27,0,0,0
1014,Haiti,2020-01-27,0,0,0
1015,Holy See,2020-01-27,0,0,0
1016,Honduras,2020-01-27,0,0,0
1017,Hungary,2020-01-27,0,0,0
1018,Iceland,2020-01-27,0,0,0
1019,India,2020-01-27,0,0,0
1020,Indonesia,2020-01-27,0,0,0
1021,Iran,2020-01-27,0,0,0
1022,Iraq,2020-01-27,0,0,0
1023,Ireland,2020-01-27,0,0,0
1024,Israel,2020-01-27,0,0,0
1025,Italy,2020-01-27,0,0,0
1026,Jamaica,2020-01-27,0,0,0
1027,Japan,2020-01-27,4,0,1
1028,Jordan,2020-01-27,0,0,0
1029,Kazakhstan,2020-01-27,0,0,0
1030,Kenya,2020-01-27,0,0,0
1031,"Korea, South",2020-01-27,4,0,0
1032,Kosovo,2020-01-27,0,0,0
1033,Kuwait,2020-01-27,0,0,0
1034,Kyrgyzstan,2020-01-27,0,0,0
1035,Laos,2020-01-27,0,0,0
1036,Latvia,2020-01-27,0,0,0
1037,Lebanon,2020-01-27,0,0,0
1038,Lesotho,2020-01-27,0,0,0
1039,Liberia,2020-01-27,0,0,0
1040,Libya,2020-01-27,0,0,0
1041,Liechtenstein,2020-01-27,0,0,0
1042,Lithuania,2020-01-27,0,0,0
1043,Luxembourg,2020-01-27,0,0,0
1044,MS Zaandam,2020-01-27,0,0,0
1045,Madagascar,2020-01-27,0,0,0
1046,Malawi,2020-01-27,0,0,0
1047,Malaysia,2020-01-27,4,0,0
1048,Maldives,2020-01-27,0,0,0
1049,Mali,2020-01-27,0,0,0
1050,Malta,2020-01-27,0,0,0
1051,Mauritania,2020-01-27,0,0,0
1052,Mauritius,2020-01-27,0,0,0
1053,Mexico,2020-01-27,0,0,0
1054,Moldova,2020-01-27,0,0,0
1055,Monaco,2020-01-27,0,0,0
1056,Mongolia,2020-01-27,0,0,0
1057,Montenegro,2020-01-27,0,0,0
1058,Morocco,2020-01-27,0,0,0
1059,Mozambique,2020-01-27,0,0,0
1060,Namibia,2020-01-27,0,0,0
1061,Nepal,2020-01-27,1,0,0
1062,Netherlands,2020-01-27,0,0,0
1063,New Zealand,2020-01-27,0,0,0
1064,Nicaragua,2020-01-27,0,0,0
1065,Niger,2020-01-27,0,0,0
1066,Nigeria,2020-01-27,0,0,0
1067,North Macedonia,2020-01-27,0,0,0
1068,Norway,2020-01-27,0,0,0
1069,Oman,2020-01-27,0,0,0
1070,Pakistan,2020-01-27,0,0,0
1071,Panama,2020-01-27,0,0,0
1072,Papua New Guinea,2020-01-27,0,0,0
1073,Paraguay,2020-01-27,0,0,0
1074,Peru,2020-01-27,0,0,0
1075,Philippines,2020-01-27,0,0,0
1076,Poland,2020-01-27,0,0,0
1077,Portugal,2020-01-27,0,0,0
1078,Qatar,2020-01-27,0,0,0
1079,Romania,2020-01-27,0,0,0
1080,Russia,2020-01-27,0,0,0
1081,Rwanda,2020-01-27,0,0,0
1082,Saint Kitts and Nevis,2020-01-27,0,0,0
1083,Saint Lucia,2020-01-27,0,0,0
1084,Saint Vincent and the Grenadines,2020-01-27,0,0,0
1085,San Marino,2020-01-27,0,0,0
1086,Sao Tome and Principe,2020-01-27,0,0,0
1087,Saudi Arabia,2020-01-27,0,0,0
1088,Senegal,2020-01-27,0,0,0
1089,Serbia,2020-01-27,0,0,0
1090,Seychelles,2020-01-27,0,0,0
1091,Sierra Leone,2020-01-27,0,0,0
1092,Singapore,2020-01-27,5,0,0
1093,Slovakia,2020-01-27,0,0,0
1094,Slovenia,2020-01-27,0,0,0
1095,Somalia,2020-01-27,0,0,0
1096,South Africa,2020-01-27,0,0,0
1097,South Sudan,2020-01-27,0,0,0
1098,Spain,2020-01-27,0,0,0
1099,Sri Lanka,2020-01-27,1,0,0
1100,Sudan,2020-01-27,0,0,0
1101,Suriname,2020-01-27,0,0,0
1102,Sweden,2020-01-27,0,0,0
1103,Switzerland,2020-01-27,0,0,0
1104,Syria,2020-01-27,0,0,0
1105,Taiwan*,2020-01-27,5,0,0
1106,Tajikistan,2020-01-27,0,0,0
1107,Tanzania,2020-01-27,0,0,0
1108,Thailand,2020-01-27,8,0,2
1109,Timor-Leste,2020-01-27,0,0,0
1110,Togo,2020-01-27,0,0,0
1111,Trinidad and Tobago,2020-01-27,0,0,0
1112,Tunisia,2020-01-27,0,0,0
1113,Turkey,2020-01-27,0,0,0
1114,US,2020-01-27,5,0,0
1115,Uganda,2020-01-27,0,0,0
1116,Ukraine,2020-01-27,0,0,0
1117,United Arab Emirates,2020-01-27,0,0,0
1118,United Kingdom,2020-01-27,0,0,0
1119,Uruguay,2020-01-27,0,0,0
1120,Uzbekistan,2020-01-27,0,0,0
1121,Venezuela,2020-01-27,0,0,0
1122,Vietnam,2020-01-27,2,0,0
1123,West Bank and Gaza,2020-01-27,0,0,0
1124,Western Sahara,2020-01-27,0,0,0
1125,Yemen,2020-01-27,0,0,0
1126,Zambia,2020-01-27,0,0,0
1127,Zimbabwe,2020-01-27,0,0,0
1128,Afghanistan,2020-01-28,0,0,0
1129,Albania,2020-01-28,0,0,0
1130,Algeria,2020-01-28,0,0,0
1131,Andorra,2020-01-28,0,0,0
1132,Angola,2020-01-28,0,0,0
1133,Antigua and Barbuda,2020-01-28,0,0,0
1134,Argentina,2020-01-28,0,0,0
1135,Armenia,2020-01-28,0,0,0
1136,Australia,2020-01-28,5,0,0
1137,Austria,2020-01-28,0,0,0
1138,Azerbaijan,2020-01-28,0,0,0
1139,Bahamas,2020-01-28,0,0,0
1140,Bahrain,2020-01-28,0,0,0
1141,Bangladesh,2020-01-28,0,0,0
1142,Barbados,2020-01-28,0,0,0
1143,Belarus,2020-01-28,0,0,0
1144,Belgium,2020-01-28,0,0,0
1145,Belize,2020-01-28,0,0,0
1146,Benin,2020-01-28,0,0,0
1147,Bhutan,2020-01-28,0,0,0
1148,Bolivia,2020-01-28,0,0,0
1149,Bosnia and Herzegovina,2020-01-28,0,0,0
1150,Botswana,2020-01-28,0,0,0
1151,Brazil,2020-01-28,0,0,0
1152,Brunei,2020-01-28,0,0,0
1153,Bulgaria,2020-01-28,0,0,0
1154,Burkina Faso,2020-01-28,0,0,0
1155,Burma,2020-01-28,0,0,0
1156,Burundi,2020-01-28,0,0,0
1157,Cabo Verde,2020-01-28,0,0,0
1158,Cambodia,2020-01-28,1,0,0
1159,Cameroon,2020-01-28,0,0,0
1160,Canada,2020-01-28,2,0,0
1161,Central African Republic,2020-01-28,0,0,0
1162,Chad,2020-01-28,0,0,0
1163,Chile,2020-01-28,0,0,0
1164,China,2020-01-28,5509,131,101
1165,Colombia,2020-01-28,0,0,0
1166,Comoros,2020-01-28,0,0,0
1167,Congo (Brazzaville),2020-01-28,0,0,0
1168,Congo (Kinshasa),2020-01-28,0,0,0
1169,Costa Rica,2020-01-28,0,0,0
1170,Cote d'Ivoire,2020-01-28,0,0,0
1171,Croatia,2020-01-28,0,0,0
1172,Cuba,2020-01-28,0,0,0
1173,Cyprus,2020-01-28,0,0,0
1174,Czechia,2020-01-28,0,0,0
1175,Denmark,2020-01-28,0,0,0
1176,Diamond Princess,2020-01-28,0,0,0
1177,Djibouti,2020-01-28,0,0,0
1178,Dominica,2020-01-28,0,0,0
1179,Dominican Republic,2020-01-28,0,0,0
1180,Ecuador,2020-01-28,0,0,0
1181,Egypt,2020-01-28,0,0,0
1182,El Salvador,2020-01-28,0,0,0
1183,Equatorial Guinea,2020-01-28,0,0,0
1184,Eritrea,2020-01-28,0,0,0
1185,Estonia,2020-01-28,0,0,0
1186,Eswatini,2020-01-28,0,0,0
1187,Ethiopia,2020-01-28,0,0,0
1188,Fiji,2020-01-28,0,0,0
1189,Finland,2020-01-28,0,0,0
1190,France,2020-01-28,4,0,0
1191,Gabon,2020-01-28,0,0,0
1192,Gambia,2020-01-28,0,0,0
1193,Georgia,2020-01-28,0,0,0
1194,Germany,2020-01-28,4,0,0
1195,Ghana,2020-01-28,0,0,0
1196,Greece,2020-01-28,0,0,0
1197,Grenada,2020-01-28,0,0,0
1198,Guatemala,2020-01-28,0,0,0
1199,Guinea,2020-01-28,0,0,0
1200,Guinea-Bissau,2020-01-28,0,0,0
1201,Guyana,2020-01-28,0,0,0
1202,Haiti,2020-01-28,0,0,0
1203,Holy See,2020-01-28,0,0,0
1204,Honduras,2020-01-28,0,0,0
1205,Hungary,2020-01-28,0,0,0
1206,Iceland,2020-01-28,0,0,0
1207,India,2020-01-28,0,0,0
1208,Indonesia,2020-01-28,0,0,0
1209,Iran,2020-01-28,0,0,0
1210,Iraq,2020-01-28,0,0,0
1211,Ireland,2020-01-28,0,0,0
1212,Israel,2020-01-28,0,0,0
1213,Italy,2020-01-28,0,0,0
1214,Jamaica,2020-01-28,0,0,0
1215,Japan,2020-01-28,7,0,1
1216,Jordan,2020-01-28,0,0,0
1217,Kazakhstan,2020-01-28,0,0,0
1218,Kenya,2020-01-28,0,0,0
1219,"Korea, South",2020-01-28,4,0,0
1220,Kosovo,2020-01-28,0,0,0
1221,Kuwait,2020-01-28,0,0,0
1222,Kyrgyzstan,2020-01-28,0,0,0
1223,Laos,2020-01-28,0,0,0
1224,Latvia,2020-01-28,0,0,0
1225,Lebanon,2020-01-28,0,0,0
1226,Lesotho,2020-01-28,0,0,0
1227,Liberia,2020-01-28,0,0,0
1228,Libya,2020-01-28,0,0,0
1229,Liechtenstein,2020-01-28,0,0,0
1230,Lithuania,2020-01-28,0,0,0
1231,Luxembourg,2020-01-28,0,0,0
1232,MS Zaandam,2020-01-28,0,0,0
1233,Madagascar,2020-01-28,0,0,0
1234,Malawi,2020-01-28,0,0,0
1235,Malaysia,2020-01-28,4,0,0
1236,Maldives,2020-01-28,0,0,0
1237,Mali,2020-01-28,0,0,0
1238,Malta,2020-01-28,0,0,0
1239,Mauritania,2020-01-28,0,0,0
1240,Mauritius,2020-01-28,0,0,0
1241,Mexico,2020-01-28,0,0,0
1242,Moldova,2020-01-28,0,0,0
1243,Monaco,2020-01-28,0,0,0
1244,Mongolia,2020-01-28,0,0,0
1245,Montenegro,2020-01-28,0,0,0
1246,Morocco,2020-01-28,0,0,0
1247,Mozambique,2020-01-28,0,0,0
1248,Namibia,2020-01-28,0,0,0
1249,Nepal,2020-01-28,1,0,0
1250,Netherlands,2020-01-28,0,0,0
1251,New Zealand,2020-01-28,0,0,0
1252,Nicaragua,2020-01-28,0,0,0
1253,Niger,2020-01-28,0,0,0
1254,Nigeria,2020-01-28,0,0,0
1255,North Macedonia,2020-01-28,0,0,0
1256,Norway,2020-01-28,0,0,0
1257,Oman,2020-01-28,0,0,0
1258,Pakistan,2020-01-28,0,0,0
1259,Panama,2020-01-28,0,0,0
1260,Papua New Guinea,2020-01-28,0,0,0
1261,Paraguay,2020-01-28,0,0,0
1262,Peru,2020-01-28,0,0,0
1263,Philippines,2020-01-28,0,0,0
1264,Poland,2020-01-28,0,0,0
1265,Portugal,2020-01-28,0,0,0
1266,Qatar,2020-01-28,0,0,0
1267,Romania,2020-01-28,0,0,0
1268,Russia,2020-01-28,0,0,0
1269,Rwanda,2020-01-28,0,0,0
1270,Saint Kitts and Nevis,2020-01-28,0,0,0
1271,Saint Lucia,2020-01-28,0,0,0
1272,Saint Vincent and the Grenadines,2020-01-28,0,0,0
1273,San Marino,2020-01-28,0,0,0
1274,Sao Tome and Principe,2020-01-28,0,0,0
1275,Saudi Arabia,2020-01-28,0,0,0
1276,Senegal,2020-01-28,0,0,0
1277,Serbia,2020-01-28,0,0,0
1278,Seychelles,2020-01-28,0,0,0
1279,Sierra Leone,2020-01-28,0,0,0
1280,Singapore,2020-01-28,7,0,0
1281,Slovakia,2020-01-28,0,0,0
1282,Slovenia,2020-01-28,0,0,0
1283,Somalia,2020-01-28,0,0,0
1284,South Africa,2020-01-28,0,0,0
1285,South Sudan,2020-01-28,0,0,0
1286,Spain,2020-01-28,0,0,0
1287,Sri Lanka,2020-01-28,1,0,0
1288,Sudan,2020-01-28,0,0,0
1289,Suriname,2020-01-28,0,0,0
1290,Sweden,2020-01-28,0,0,0
1291,Switzerland,2020-01-28,0,0,0
1292,Syria,2020-01-28,0,0,0
1293,Taiwan*,2020-01-28,8,0,0
1294,Tajikistan,2020-01-28,0,0,0
1295,Tanzania,2020-01-28,0,0,0
1296,Thailand,2020-01-28,14,0,5
1297,Timor-Leste,2020-01-28,0,0,0
1298,Togo,2020-01-28,0,0,0
1299,Trinidad and Tobago,2020-01-28,0,0,0
1300,Tunisia,2020-01-28,0,0,0
1301,Turkey,2020-01-28,0,0,0
1302,US,2020-01-28,5,0,0
1303,Uganda,2020-01-28,0,0,0
1304,Ukraine,2020-01-28,0,0,0
1305,United Arab Emirates,2020-01-28,0,0,0
1306,United Kingdom,2020-01-28,0,0,0
1307,Uruguay,2020-01-28,0,0,0
1308,Uzbekistan,2020-01-28,0,0,0
1309,Venezuela,2020-01-28,0,0,0
1310,Vietnam,2020-01-28,2,0,0
1311,West Bank and Gaza,2020-01-28,0,0,0
1312,Western Sahara,2020-01-28,0,0,0
1313,Yemen,2020-01-28,0,0,0
1314,Zambia,2020-01-28,0,0,0
1315,Zimbabwe,2020-01-28,0,0,0
1316,Afghanistan,2020-01-29,0,0,0
1317,Albania,2020-01-29,0,0,0
1318,Algeria,2020-01-29,0,0,0
1319,Andorra,2020-01-29,0,0,0
1320,Angola,2020-01-29,0,0,0
1321,Antigua and Barbuda,2020-01-29,0,0,0
